timestamp,BTCUSD,DOGEUSD,LTCUSD,DASHUSD,ETHUSD,ZECUSD,ETCUSD,EOSUSD,NEOUSD,BTGUSD,XRPUSDT,TRXUSD
2019-05-18 22:33:00,7283.27,0.00296158,87.2886,143.7731,236.275,72.938,7.22829,5.90853,10.82654,20.61882,0.374533,0.0266424
2019-05-18 22:34:00,7297.96,0.00295887,87.4314,143.7403,236.682,72.9391,7.23839,5.90853,10.82919,20.6176,0.374442,0.0266595
2019-05-18 22:35:00,7298.01,0.00295974,87.4236,143.7403,236.847,72.9465,7.22799,5.9072,10.84654,20.6176,0.375325,0.0266432
2019-05-18 22:36:00,7313.66,0.00295974,87.492,143.6981,237.627,73.0083,7.23437,5.92019,10.85525,20.68813,0.375962,0.0266758
2019-05-18 22:37:00,7304.89,0.00296494,87.6597,143.8854,237.159,73.0652,7.23457,5.92496,10.85114,20.70693,0.375316,0.0266407
2019-05-18 22:38:00,7312.56,0.00296098,87.665,143.7397,237.645,73.0695,7.24578,5.92249,10.84631,20.67738,0.375324,0.0266859
2019-05-18 22:39:00,7311.46,0.00296494,87.7143,143.7763,237.267,73.0547,7.24186,5.92219,10.85662,20.64661,0.375209,0.0266704
2019-05-18 22:40:00,7304.45,0.00295915,87.6826,143.7871,237.448,73.0547,7.24294,5.92051,10.85044,20.68376,0.375239,0.0266558
2019-05-18 22:41:00,7302.69,0.00296285,87.6747,143.686,237.412,73.0547,7.24214,5.92262,10.85382,20.62537,0.374781,0.0266406
2019-05-18 22:42:00,7309.93,0.00296086,87.608,143.7212,237.533,72.9893,7.23977,5.92152,10.84962,20.63608,0.374847,0.0266366
2019-05-18 22:43:00,7308.39,0.00296101,87.6188,143.769,237.387,73.0227,7.24556,5.92215,10.85295,20.69941,0.375059,0.0266265
2019-05-18 22:44:00,7312.82,0.00295867,87.6732,143.8047,237.63,73.0227,7.23464,5.92401,10.84747,20.66127,0.375659,0.0266355
2019-05-18 22:45:00,7307.81,0.0029629,87.6317,143.7913,237.504,73.0227,7.23464,5.92167,10.84747,20.65325,0.375575,0.0266595
2019-05-18 22:46:00,7306.11,0.00295804,87.5552,143.6843,237.128,73.0282,7.23439,5.91624,10.84747,20.62952,0.375439,0.026634
2019-05-18 22:47:00,7304.23,0.00296457,87.5856,143.547,236.716,73.0231,7.23794,5.92415,10.84747,20.62846,0.375067,0.0266521
2019-05-18 22:48:00,7297.64,0.00295711,87.5294,143.5138,236.329,73.0159,7.23303,5.91652,10.83852,20.65535,0.375067,0.0266328
2019-05-18 22:49:00,7293.06,0.00294802,87.4242,143.4708,236.217,72.9333,7.23633,5.91123,10.82554,20.67465,0.374786,0.0266116
2019-05-18 22:50:00,7290.66,0.00295579,87.4253,143.3719,236.239,72.955,7.23633,5.9125,10.8269,20.63007,0.374637,0.026603
2019-05-18 22:51:00,7291.75,0.00296083,87.3757,143.3539,236.401,72.8782,7.23633,5.91184,10.83594,20.64713,0.374391,0.0266072
2019-05-18 22:52:00,7291.53,0.00296179,87.3681,143.3825,236.495,72.8421,7.23633,5.91189,10.82527,20.6689,0.374673,0.0266061
2019-05-18 22:53:00,7282.13,0.00296009,87.3607,143.2283,236.194,72.8212,7.23633,5.90853,10.82631,20.64162,0.374444,0.0265953
2019-05-18 22:54:00,7278.52,0.00296009,87.2935,143.3796,236.213,72.7867,7.23633,5.90853,10.82042,20.66333,0.374346,0.0265948
2019-05-18 22:55:00,7284.55,0.00296009,87.3517,143.3576,236.432,72.8081,7.23633,5.90997,10.82374,20.63943,0.374302,0.0266059
2019-05-18 22:56:00,7284.75,0.00296009,87.3238,143.3576,236.332,72.8081,7.23633,5.90997,10.82191,20.64391,0.374302,0.026596
2019-05-18 22:57:00,7281.69,0.00296799,87.2402,143.3576,236.341,72.7917,7.23633,5.90527,10.82237,20.64491,0.374302,0.0266107
2019-05-18 22:58:00,7282.68,0.00296799,87.2702,143.2143,236.312,72.7935,7.23633,5.90544,10.81326,20.67588,0.373377,0.026608
2019-05-18 22:59:00,7290.01,0.00296799,87.2589,143.2143,236.313,72.8152,7.23633,5.91284,10.82169,20.66635,0.374055,0.0266063
2019-05-18 23:00:00,7290.08,0.00296799,87.1867,142.9221,236.314,72.7412,7.23633,5.91218,10.81742,20.61862,0.373725,0.0266082
2019-05-18 23:01:00,7279.28,0.00296799,87.108,142.4524,235.979,72.671,7.23633,5.906,10.78,20.61639,0.37365,0.0266068
2019-05-18 23:02:00,7269.85,0.00296799,87.108,142.3126,235.811,72.6303,7.23633,5.90233,10.76651,20.62576,0.373203,0.0265947
2019-05-18 23:03:00,7273.45,0.00296799,87.0983,142.3362,236.006,72.5818,7.23633,5.89684,10.77213,20.6336,0.373264,0.0266011
2019-05-18 23:04:00,7274.43,0.00296799,87.093,142.15,235.82,72.5818,7.23633,5.89631,10.76915,20.62024,0.373179,0.0265725
2019-05-18 23:05:00,7264.35,0.00296799,87.088,141.9645,235.474,72.4184,7.23633,5.89176,10.76014,20.61575,0.372593,0.0265804
2019-05-18 23:06:00,7269.19,0.00294234,87.1299,141.8178,235.804,72.525,7.23633,5.89176,10.80408,20.61313,0.373048,0.0265995
2019-05-18 23:07:00,7264.32,0.00294234,87.1147,141.807,235.729,72.5146,7.24868,5.90275,10.79555,20.61314,0.372898,0.0265896
2019-05-18 23:08:00,7257.29,0.0029396,86.9935,142.0204,235.767,72.511,7.24096,5.89504,10.78365,20.61326,0.372365,0.0265883
2019-05-18 23:09:00,7259.72,0.00293957,86.9572,141.912,235.729,72.5162,7.24579,5.89437,10.78728,20.61882,0.371825,0.0265625
2019-05-18 23:10:00,7259.5,0.00294202,86.9203,141.7749,235.701,72.4615,7.23479,5.88849,10.76845,20.6134,0.371681,0.0265732
2019-05-18 23:11:00,7255.5,0.00294202,86.9003,141.766,235.613,72.4615,7.24156,5.88702,10.77219,20.61095,0.371843,0.0265612
2019-05-18 23:12:00,7270.5,0.00294202,86.9266,141.7291,236.106,72.4409,7.23831,5.89391,10.77922,20.61151,0.372424,0.0265698
2019-05-18 23:13:00,7261.92,0.00294202,86.933,141.5201,235.872,72.4428,7.23943,5.90276,10.77789,20.61151,0.372424,0.0265901
2019-05-18 23:14:00,7269.14,0.00294202,86.9155,141.7317,236.173,72.3961,7.24818,5.90151,10.78901,20.61151,0.372159,0.0265819
2019-05-18 23:15:00,7259.29,0.00294202,86.9737,141.599,235.586,72.3013,7.24022,5.89735,10.7684,20.61151,0.370706,0.0265763
2019-05-18 23:16:00,7256.67,0.00294202,86.8897,141.2604,235.466,72.2561,7.24132,5.89592,10.77206,20.61074,0.370327,0.0265612
2019-05-18 23:17:00,7261.05,0.00294202,86.8457,141.161,235.334,72.2849,7.2404,5.89522,10.77926,20.60389,0.370391,0.0265313
2019-05-18 23:18:00,7251.15,0.00294202,86.6303,140.7685,234.951,72.1994,7.21338,5.88486,10.75,20.60389,0.370207,0.0265108
2019-05-18 23:19:00,7254.67,0.00294202,86.6355,140.9729,234.733,72.2239,7.22172,5.88685,10.7493,20.60389,0.370353,0.0265111
2019-05-18 23:20:00,7250.71,0.002936,86.6563,141.0412,234.513,72.1811,7.21936,5.8846,10.74266,20.60389,0.370287,0.0264945
2019-05-18 23:21:00,7246.75,0.00293446,86.5816,140.6376,234.469,72.2043,7.2103,5.88109,10.74651,20.57917,0.37047,0.0264855
2019-05-18 23:22:00,7238.61,0.00293425,86.5355,140.6433,234.051,72.1077,7.18649,5.87022,10.73253,20.57917,0.37047,0.026482
2019-05-18 23:23:00,7244.25,0.00293478,86.5415,140.393,233.979,72.1567,7.17151,5.86833,10.72,20.57917,0.370104,0.026486
2019-05-18 23:24:00,7240.59,0.00293478,86.5704,140.3958,233.466,72.0873,7.17477,5.8704,10.66461,20.57917,0.370196,0.0264547
2019-05-18 23:25:00,7255.34,0.00293057,86.5998,140.5061,233.949,72.2334,7.18813,5.87686,10.67289,20.57917,0.370306,0.0264563
2019-05-18 23:26:00,7245.21,0.00293057,86.614,140.4959,233.841,72.1828,7.19156,5.88052,10.65808,20.57917,0.370679,0.0264418
2019-05-18 23:27:00,7244.91,0.00293057,86.6326,140.5954,233.814,72.1751,7.19575,5.87873,10.59224,20.57917,0.370672,0.0264471
2019-05-18 23:28:00,7246.74,0.00293057,86.56,140.6704,233.862,72.2143,7.19619,5.87866,10.62199,20.57917,0.370866,0.0264482
2019-05-18 23:29:00,7260.4,0.00293057,86.5876,140.7546,234.371,72.2545,7.17742,5.89096,10.65,20.57917,0.371163,0.0264601
2019-05-18 23:30:00,7266.51,0.00293057,86.6909,141.0469,234.609,72.3152,7.17539,5.89447,10.71981,20.57917,0.37159,0.0264652
2019-05-18 23:31:00,7262.11,0.00293057,86.7735,141.2794,234.452,72.273,7.17539,5.89525,10.72,20.57917,0.37183,0.0264989
2019-05-18 23:32:00,7264.35,0.00293057,86.768,141.2355,234.739,72.2642,7.17943,5.89637,10.73779,20.57917,0.371859,0.0264755
2019-05-18 23:33:00,7258.05,0.00293057,86.8717,141.4778,234.527,72.2248,7.17885,5.89967,10.74966,20.59335,0.371797,0.0264931
2019-05-18 23:34:00,7301.38,0.00293057,86.9451,142.1393,235.512,72.5399,7.21595,5.91104,10.81876,20.59335,0.372971,0.0266272
2019-05-18 23:35:00,7313.0,0.00293057,86.9335,142.1678,235.667,72.7358,7.21848,5.91197,10.76332,20.59335,0.373522,0.0266369
2019-05-18 23:36:00,7317.44,0.00293057,87.1198,142.183,236.224,72.7925,7.21723,5.92335,10.83178,20.59335,0.373322,0.0266894
2019-05-18 23:37:00,7308.31,0.00293057,87.0906,142.3188,235.697,72.6985,7.21041,5.91421,10.79626,20.59335,0.372903,0.0266462
2019-05-18 23:38:00,7304.89,0.00293057,87.1094,142.1279,235.567,72.6153,7.21041,5.91571,10.79687,20.59335,0.373001,0.0265807
2019-05-18 23:39:00,7300.29,0.00293057,87.0653,142.2355,235.343,72.5805,7.21467,5.91223,10.72005,20.59335,0.373322,0.0265791
2019-05-18 23:40:00,7305.28,0.00293057,87.0723,142.1098,235.609,72.6274,7.22053,5.91558,10.7406,20.59335,0.373471,0.026568
2019-05-18 23:41:00,7306.47,0.002939,86.9755,142.0621,235.713,72.4922,7.21806,5.90978,10.81575,20.59335,0.372598,0.0265943
2019-05-18 23:42:00,7280.58,0.002939,86.9755,141.3619,235.279,72.2362,7.19133,5.90978,10.78464,20.59335,0.372598,0.0265037
2019-05-18 23:43:00,7280.5,0.002939,86.9793,141.1553,235.153,72.1157,7.19007,5.90698,10.71565,20.59335,0.372237,0.0265054
2019-05-18 23:44:00,7259.73,0.002939,86.9485,141.0888,234.637,72.0519,7.1717,5.90689,10.70213,20.59335,0.371537,0.026486
2019-05-18 23:45:00,7258.41,0.00293278,86.8498,140.7682,234.032,71.8896,7.18801,5.90473,10.68788,20.67607,0.371473,0.026455
2019-05-18 23:46:00,7263.03,0.00293127,86.911,140.5821,234.089,71.9857,7.19117,5.9037,10.74,20.66539,0.371514,0.0264472
2019-05-18 23:47:00,7266.55,0.0029345,86.9056,140.5835,234.497,71.9314,7.19597,5.9037,10.75928,20.66539,0.371626,0.0264998
2019-05-18 23:48:00,7274.89,0.00293489,86.9476,140.8821,234.616,71.9659,7.19593,5.90744,10.73784,20.69336,0.371761,0.0264969
2019-05-18 23:49:00,7267.65,0.00293694,86.8756,141.1215,234.387,72.011,7.19062,5.90744,10.7157,20.7209,0.371893,0.0265085
2019-05-18 23:50:00,7268.17,0.00293353,86.873,140.8189,234.441,72.0145,7.18739,5.90592,10.70557,20.70856,0.3718,0.0264849
2019-05-18 23:51:00,7262.37,0.00293358,86.8628,140.7353,234.368,71.9762,7.18942,5.90592,10.70121,20.71054,0.372016,0.0264902
2019-05-18 23:52:00,7266.76,0.00292862,86.7908,140.6739,234.43,71.9662,7.18765,5.90468,10.68793,20.72717,0.372016,0.0264849
2019-05-18 23:53:00,7272.03,0.00293596,86.7908,140.6777,234.509,72.0986,7.18765,5.90606,10.70252,20.73169,0.372043,0.0264828
2019-05-18 23:54:00,7272.47,0.00292919,86.8659,140.6777,234.324,72.0986,7.19099,5.90452,10.7058,20.73339,0.371969,0.0264848
2019-05-18 23:55:00,7269.0,0.00293064,86.7772,140.7138,234.335,72.0446,7.16393,5.90374,10.71112,20.72436,0.371686,0.0264877
2019-05-18 23:56:00,7269.8,0.00293212,86.7699,140.7832,234.384,72.0446,7.17848,5.90554,10.72913,20.73614,0.371735,0.0264984
2019-05-18 23:57:00,7270.0,0.00292457,86.8567,140.7353,234.358,71.9635,7.17878,5.90434,10.73253,20.7366,0.371935,0.0264899
2019-05-18 23:58:00,7264.79,0.00292995,86.783,140.8255,234.075,71.9849,7.16848,5.89164,10.73253,20.72336,0.371612,0.0264894
2019-05-18 23:59:00,7262.15,0.002925,86.5776,140.692,233.777,71.8491,7.15788,5.88885,10.71738,20.72401,0.37162,0.0264626
2019-05-19 00:00:00,7258.4,0.00292157,86.4565,140.692,233.686,71.7461,7.15144,5.88356,10.73224,20.7,0.37162,0.0264693
2019-05-19 00:01:00,7251.59,0.00292489,86.521,140.47,232.749,71.9632,7.14747,5.87931,10.68929,20.72305,0.37112,0.0264454
2019-05-19 00:02:00,7270.07,0.00292449,86.6345,140.8386,233.316,71.9417,7.14747,5.88621,10.70513,20.73144,0.371574,0.02644
2019-05-19 00:03:00,7274.89,0.00292941,86.6219,140.816,233.344,71.9916,7.17722,5.8885,10.70318,20.74507,0.371689,0.0264563
2019-05-19 00:04:00,7273.57,0.00293182,86.7372,140.8028,233.367,72.0048,7.16815,5.88412,10.70674,20.64591,0.372329,0.0264731
2019-05-19 00:05:00,7279.5,0.00293409,86.7647,140.8504,233.354,72.2599,7.17494,5.88433,10.71627,20.72523,0.372145,0.0264633
2019-05-19 00:06:00,7276.33,0.00293087,86.6927,140.8671,233.569,72.2742,7.17113,5.87854,10.72252,20.67172,0.372205,0.0264784
2019-05-19 00:07:00,7274.13,0.00292714,86.586,140.7949,233.921,72.2376,7.17758,5.87607,10.72252,20.63386,0.372043,0.0264681
2019-05-19 00:08:00,7280.32,0.00292811,86.5461,140.8309,234.316,72.2487,7.18549,5.87945,10.71705,20.69512,0.372237,0.0264792
2019-05-19 00:09:00,7284.53,0.00292796,86.49,140.9328,234.3,72.3086,7.19036,5.88311,10.7272,20.70806,0.372421,0.0264831
2019-05-19 00:10:00,7293.19,0.00293504,86.43,140.8704,234.76,72.3086,7.19656,5.89443,10.74,20.67778,0.372505,0.0265525
2019-05-19 00:11:00,7290.06,0.00293554,86.2476,140.8704,234.661,72.3224,7.19947,5.88879,10.74349,20.6835,0.372413,0.0265273
2019-05-19 00:12:00,7290.66,0.0029335,86.2175,140.8704,234.506,72.2934,7.19497,5.88923,10.73526,20.71796,0.372213,0.026566
2019-05-19 00:13:00,7287.38,0.0029358,86.3037,140.8704,234.776,72.3178,7.19873,5.88566,10.74178,20.62956,0.372016,0.0265634
2019-05-19 00:14:00,7285.15,0.00293384,86.2956,140.9024,234.701,72.3142,7.19752,5.886,10.7438,20.72417,0.371918,0.0265659
2019-05-19 00:15:00,7285.93,0.00293564,86.2884,140.9024,234.35,72.2948,7.1927,5.88503,10.75007,20.64484,0.371812,0.0265611
2019-05-19 00:16:00,7285.38,0.00293028,86.2567,141.104,234.317,72.2948,7.18908,5.88537,10.72664,20.64129,0.371778,0.0265314
2019-05-19 00:17:00,7288.69,0.00293811,86.4822,141.1831,234.383,72.3004,7.19274,5.89056,10.74754,20.7338,0.371594,0.0265392
2019-05-19 00:18:00,7288.61,0.00293733,86.5505,141.1914,234.38,72.2979,7.19045,5.88631,10.74774,20.70042,0.371813,0.0265552
2019-05-19 00:19:00,7284.1,0.00293205,86.6021,140.9993,233.799,72.2609,7.19045,5.88631,10.72553,20.73224,0.371224,0.026522
2019-05-19 00:20:00,7279.72,0.00293205,86.6849,141.1761,233.363,72.2651,7.17946,5.88987,10.74067,20.67652,0.37042,0.0264913
2019-05-19 00:21:00,7280.82,0.00293441,86.5689,141.1321,233.591,72.2644,7.17946,5.89035,10.73926,20.63745,0.370272,0.0265238
2019-05-19 00:22:00,7283.65,0.00293376,86.6242,141.1655,233.539,72.2641,7.18294,5.89158,10.73435,20.68238,0.370835,0.0265149
2019-05-19 00:23:00,7278.03,0.00293121,86.5844,141.14,233.538,72.2197,7.18397,5.88994,10.73436,20.68713,0.370622,0.0265214
2019-05-19 00:24:00,7283.09,0.00293114,86.5575,141.1509,233.858,72.2175,7.18397,5.88827,10.72625,20.68592,0.370622,0.0265007
2019-05-19 00:25:00,7282.34,0.00293538,86.5917,141.3112,233.807,72.1414,7.18067,5.88954,10.73138,20.67253,0.370712,0.0264915
2019-05-19 00:26:00,7282.16,0.00293244,86.52,141.3962,233.973,72.1414,7.18009,5.88481,10.73138,20.63984,0.370343,0.0265005
2019-05-19 00:27:00,7283.82,0.00293634,86.5239,141.39,234.123,72.1414,7.18116,5.88697,10.70913,20.7072,0.370268,0.0264734
2019-05-19 00:28:00,7288.83,0.00293634,86.5917,141.5323,234.562,72.1414,7.17942,5.88911,10.71124,20.70131,0.370234,0.0264695
2019-05-19 00:29:00,7288.91,0.00293634,86.5993,141.5323,234.821,72.1414,7.1811,5.891,10.7211,20.70131,0.370234,0.026493
2019-05-19 00:30:00,7296.28,0.00293634,86.7144,141.6676,234.946,72.1414,7.1892,5.89453,10.72348,20.70131,0.370456,0.0264726
2019-05-19 00:31:00,7296.33,0.00293634,86.7155,141.5405,235.11,72.1414,7.20357,5.89456,10.73234,20.70131,0.370994,0.0265
2019-05-19 00:32:00,7298.39,0.00293634,86.802,141.6856,235.279,72.3314,7.20477,5.89716,10.73147,20.70131,0.371208,0.0265158
2019-05-19 00:33:00,7303.75,0.00293038,86.7932,141.6851,235.224,72.3314,7.20674,5.89765,10.73896,20.70131,0.371228,0.0265302
2019-05-19 00:34:00,7303.13,0.00293911,86.8269,141.6926,235.184,72.3753,7.20782,5.89739,10.73382,20.66175,0.3712,0.026553
2019-05-19 00:35:00,7298.74,0.00293911,86.8689,141.8245,235.171,72.3356,7.20981,5.89763,10.73382,20.66175,0.370982,0.0265622
2019-05-19 00:36:00,7310.8,0.00293911,86.9359,141.9481,235.297,72.4663,7.20721,5.89873,10.75114,20.66716,0.371302,0.0265672
2019-05-19 00:37:00,7302.26,0.00293911,86.9708,141.9029,234.766,72.3749,7.21096,5.89873,10.73869,20.69048,0.371423,0.0265564
2019-05-19 00:38:00,7297.0,0.00293911,86.775,141.9044,234.62,72.3453,7.21096,5.89369,10.73762,20.64754,0.371594,0.0265405
2019-05-19 00:39:00,7295.32,0.00294071,86.6283,141.8961,234.702,72.3315,7.21212,5.89419,10.7269,20.63996,0.371176,0.0265405
2019-05-19 00:40:00,7289.56,0.00293983,86.6386,141.8956,234.434,72.1594,7.21232,5.8884,10.7162,20.66828,0.371247,0.026493
2019-05-19 00:41:00,7287.32,0.00293964,86.7041,141.8956,234.558,72.1694,7.21232,5.89561,10.71202,20.65068,0.371377,0.0265133
2019-05-19 00:42:00,7284.97,0.00294018,86.6235,141.8863,234.598,72.1829,7.22247,5.89461,10.7,20.6805,0.371814,0.0264912
2019-05-19 00:43:00,7284.53,0.00293966,86.5962,142.067,234.513,72.2186,7.22128,5.89867,10.7,20.68145,0.371664,0.0264914
2019-05-19 00:44:00,7283.06,0.00293717,86.615,142.1379,234.473,72.1536,7.21471,5.89905,10.66488,20.68145,0.370569,0.026523
2019-05-19 00:45:00,7284.75,0.00293717,86.6037,142.1764,234.422,72.171,7.21509,5.89608,10.66647,20.66058,0.370441,0.0265143
2019-05-19 00:46:00,7287.32,0.00293717,86.6295,142.1364,234.479,72.2022,7.20573,5.9004,10.67347,20.67213,0.370724,0.0264855
2019-05-19 00:47:00,7289.75,0.00293717,86.6605,142.0071,234.619,72.1902,7.20573,5.89932,10.67495,20.71031,0.370472,0.0264919
2019-05-19 00:48:00,7291.53,0.00293717,86.6528,141.9149,234.999,72.1902,7.22096,5.90466,10.67771,20.71461,0.37046,0.0264819
2019-05-19 00:49:00,7295.95,0.00293717,86.6597,142.0524,235.087,72.3015,7.21742,5.90534,10.68783,20.65375,0.370585,0.0265101
2019-05-19 00:50:00,7297.36,0.00293717,86.6545,142.064,235.196,72.3056,7.22227,5.90534,10.68882,20.66663,0.37113,0.0265117
2019-05-19 00:51:00,7299.11,0.00293717,86.7298,142.0871,235.26,72.3094,7.21538,5.9062,10.68858,20.67267,0.37137,0.026535
2019-05-19 00:52:00,7299.59,0.0029415,86.6771,142.1291,235.204,72.2941,7.21436,5.90447,10.68688,20.71743,0.371337,0.0265278
2019-05-19 00:53:00,7294.85,0.002943,86.7215,142.0425,234.901,72.2924,7.22935,5.9037,10.68689,20.65865,0.371158,0.0265427
2019-05-19 00:54:00,7293.27,0.00294108,86.7251,142.1801,234.82,72.2751,7.22645,5.90292,10.68402,20.71593,0.371052,0.0265429
2019-05-19 00:55:00,7297.07,0.00294151,86.6638,142.1446,234.88,72.2889,7.21322,5.90364,10.69024,20.65648,0.371058,0.0265411
2019-05-19 00:56:00,7301.09,0.00294151,86.6958,142.1446,234.913,72.3099,7.22688,5.90378,10.69024,20.69705,0.371163,0.0265616
2019-05-19 00:57:00,7300.28,0.00294176,86.6761,142.0425,234.913,72.2905,7.22688,5.90246,10.69024,20.65527,0.371269,0.0265735
2019-05-19 00:58:00,7295.69,0.00294131,86.7072,141.9951,235.179,72.2905,7.22688,5.90381,10.68491,20.65527,0.372171,0.026555
2019-05-19 00:59:00,7296.04,0.00294181,86.7072,141.989,235.067,72.2905,7.22688,5.9039,10.68204,20.71029,0.372558,0.0265504
2019-05-19 01:00:00,7294.04,0.00294168,86.6593,141.9953,235.067,72.3008,7.22688,5.90632,10.69856,20.68054,0.372141,0.0265449
2019-05-19 01:01:00,7297.66,0.00294168,86.6593,141.9578,235.432,72.3008,7.22635,5.91036,10.73584,20.71906,0.372861,0.0265346
2019-05-19 01:02:00,7304.44,0.00294179,86.8727,142.1345,235.508,72.3008,7.22038,5.91565,10.76527,20.7028,0.373522,0.0266209
2019-05-19 01:03:00,7309.04,0.00294179,86.829,142.2229,235.676,72.3008,7.23327,5.91052,10.78903,20.7528,0.374207,0.026616
2019-05-19 01:04:00,7312.33,0.00294196,86.8012,142.2484,235.754,72.4334,7.23772,5.91388,10.79377,20.73756,0.37441,0.026617
2019-05-19 01:05:00,7309.27,0.00294172,86.8384,142.3403,235.952,72.428,7.23019,5.91608,10.80488,20.70953,0.374,0.0266305
2019-05-19 01:06:00,7304.65,0.00294196,86.8578,142.3117,235.502,72.4213,7.23382,5.91659,10.8033,20.70286,0.373671,0.0266337
2019-05-19 01:07:00,7314.09,0.002943,86.8831,142.4674,235.708,72.6113,7.23054,5.91787,10.80208,20.72698,0.373802,0.0266234
2019-05-19 01:08:00,7323.98,0.002943,87.0352,142.4645,236.137,72.6224,7.23503,5.92006,10.79972,20.74943,0.374326,0.0267221
2019-05-19 01:09:00,7353.89,0.002948,87.3264,142.7612,237.121,72.9286,7.25952,5.93172,10.82245,20.79929,0.374992,0.026893
2019-05-19 01:10:00,7365.56,0.002949,87.2595,143.0026,237.455,72.9756,7.26144,5.93432,10.831,20.79929,0.375051,0.0269115
2019-05-19 01:11:00,7371.72,0.002949,87.2423,143.0073,237.665,73.1239,7.26321,5.93504,10.83337,20.90081,0.3755,0.0269411
2019-05-19 01:12:00,7378.54,0.00295757,87.2374,143.0959,237.552,73.0996,7.2638,5.93468,10.8461,20.87203,0.375707,0.0269471
2019-05-19 01:13:00,7386.9,0.00296199,87.5834,143.3145,238.361,73.0646,7.27726,5.94501,10.85583,20.89281,0.376707,0.0270153
2019-05-19 01:14:00,7387.61,0.00296357,87.7979,143.4307,238.118,73.1205,7.2784,5.94413,10.86279,20.87232,0.377207,0.0270588
2019-05-19 01:15:00,7415.75,0.00296957,88.3994,143.8754,238.744,73.2693,7.29999,5.95781,10.86846,20.95,0.378262,0.0271638
2019-05-19 01:16:00,7433.86,0.00298019,88.5059,143.8017,239.465,73.3308,7.31846,5.98528,10.86846,20.95,0.378728,0.0272002
2019-05-19 01:17:00,7417.27,0.00297512,88.3789,143.2719,238.84,73.0959,7.33531,5.97753,10.85223,20.95,0.376911,0.0270646
2019-05-19 01:18:00,7439.37,0.00298157,88.2895,143.424,238.923,73.1954,7.33184,5.98093,10.86681,20.95,0.379207,0.0270706
2019-05-19 01:19:00,7481.52,0.00299057,88.8484,144.0594,240.154,73.4491,7.37055,5.99961,10.90427,21.08308,0.379891,0.0272602
2019-05-19 01:20:00,7480.86,0.00299939,88.7788,144.0217,239.91,73.3907,7.37496,5.99511,10.88781,21.1,0.379596,0.0271427
2019-05-19 01:21:00,7509.5,0.00300257,89.2499,144.4785,241.483,73.7573,7.3992,6.00486,10.90918,21.20498,0.381214,0.0273134
2019-05-19 01:22:00,7543.63,0.00302057,89.2982,144.6306,242.21,73.7651,7.42672,6.02097,10.90728,21.26261,0.383,0.0272949
2019-05-19 01:23:00,7533.11,0.00301362,89.0523,144.4187,241.205,73.4957,7.42699,6.02525,10.89041,21.21347,0.383135,0.0272401
2019-05-19 01:24:00,7523.46,0.00301859,88.8908,144.2162,241.062,73.6787,7.39934,6.01963,10.89461,21.19215,0.382746,0.0271029
2019-05-19 01:25:00,7495.87,0.003005,88.38,143.4223,239.88,72.9493,7.39739,6.00586,10.91142,21.08913,0.380719,0.0268763
2019-05-19 01:26:00,7508.35,0.00301318,88.6818,143.5561,240.803,73.0498,7.38994,6.00452,10.93694,21.08511,0.380631,0.0270204
2019-05-19 01:27:00,7506.03,0.00300524,88.5584,143.4643,240.681,73.3005,7.3895,6.00648,10.96029,21.14712,0.380959,0.0270336
2019-05-19 01:28:00,7525.98,0.00301142,88.6826,143.8325,241.545,73.3883,7.41081,6.01236,11.00402,21.1448,0.381643,0.0271239
2019-05-19 01:29:00,7528.97,0.0030137,88.8827,143.9422,241.603,73.3122,7.41192,6.03297,11.07807,21.1448,0.383243,0.0272088
2019-05-19 01:30:00,7544.54,0.00301218,89.0004,144.074,242.036,73.3497,7.42343,6.03481,11.07986,21.26734,0.383232,0.0272311
2019-05-19 01:31:00,7581.72,0.00302957,89.2051,144.6101,243.094,73.7541,7.45224,6.05996,11.09278,21.28125,0.384852,0.0273143
2019-05-19 01:32:00,7575.51,0.00303079,89.0593,144.7553,242.543,73.701,7.43037,6.05239,11.1266,21.24,0.384011,0.0271786
2019-05-19 01:33:00,7590.41,0.00303079,89.0583,144.7787,243.44,73.8896,7.44821,6.05841,11.13333,21.28742,0.384548,0.0272092
2019-05-19 01:34:00,7608.15,0.00303257,89.2164,145.0568,244.015,73.9324,7.45539,6.07541,11.14777,21.31663,0.385319,0.027264
2019-05-19 01:35:00,7576.44,0.00302958,89.27,144.7349,243.113,73.4758,7.42018,6.06753,11.12309,21.25777,0.384588,0.0271563
2019-05-19 01:36:00,7593.4,0.0030321,89.2189,145.01,243.629,73.8689,7.44518,6.07421,11.13227,21.30358,0.384807,0.0272383
2019-05-19 01:37:00,7606.5,0.00303988,89.2894,144.8411,244.195,73.7896,7.45866,6.08237,11.12782,21.30358,0.384136,0.0272659
2019-05-19 01:38:00,7568.09,0.00303238,89.103,144.7667,243.069,73.5905,7.43671,6.07415,11.10527,21.26137,0.383013,0.0272111
2019-05-19 01:39:00,7554.2,0.00302897,88.9216,144.0509,242.647,73.5005,7.41957,6.04781,11.0463,21.21162,0.382804,0.0271183
2019-05-19 01:40:00,7556.49,0.00301794,89.0107,144.412,242.858,73.3762,7.42795,6.05785,11.01442,21.22809,0.382912,0.0270744
2019-05-19 01:41:00,7550.29,0.00302024,88.9835,144.3885,242.842,73.4347,7.43088,6.05662,11.03624,21.20302,0.38296,0.027193
